site_no,site_name,timestamp_utc,flow_cfs,latitude,longitude
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 13:25:00+00:00,2.61,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 13:30:00+00:00,2.61,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 13:35:00+00:00,2.61,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 13:40:00+00:00,2.79,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 13:45:00+00:00,2.79,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 13:50:00+00:00,2.79,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 13:55:00+00:00,2.79,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 14:00:00+00:00,2.79,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 14:05:00+00:00,2.79,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 14:10:00+00:00,2.79,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 14:15:00+00:00,2.79,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 14:20:00+00:00,2.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 14:25:00+00:00,2.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 14:30:00+00:00,2.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 14:35:00+00:00,2.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 14:40:00+00:00,2.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 14:45:00+00:00,2.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 14:50:00+00:00,2.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 14:55:00+00:00,2.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 15:00:00+00:00,2.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 15:05:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 15:10:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 15:15:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 15:20:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 15:25:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 15:30:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 15:35:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 15:40:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 15:45:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 15:50:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 15:55:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 16:00:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 16:05:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 16:10:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 16:15:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 16:20:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 16:25:00+00:00,2.97,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 16:30:00+00:00,2.97,38.335,-79.2391667
